,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,BldgType,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MoSold,SaleType,SaleCondition,SalePrice,log_SalePrice,AgeHome,YrsSnRmdl,TotBthrm,TotFloors,NeighbQual,HasFireplace,HasAlley,HasFence,HasPool,HasGarage,NearNeg,NearPos
838,RM,100,12665,IR1,Lvl,Inside,Gtl,1Fam,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,0,876,876,GasA,Gd,Y,SBrkr,540,0,1416,4,1,TA,Typ,Gd,Detchd,Unf,3,TA,TA,Y,418,0,194,0,0,6,WD,Normal,153900,11.94405831982697,93,58,1.5,1,TA,1,1,0,0,1,1,0
839,RL,50,16647,IR1,Lvl,CulDSac,Gtl,1Fam,5,5,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1390,Unf,0,0,1390,GasA,TA,Y,SBrkr,0,0,1701,3,1,TA,Min2,TA,Basment,Fin,2,TA,TA,Y,0,0,0,0,0,1,WD,Normal,171000,12.049418835484797,32,26,3.0,1,Po,1,0,0,0,1,1,0
840,RL,75,9317,Reg,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,137,Gd,TA,PConc,Gd,TA,No,ALQ,513,Unf,0,227,740,GasA,Ex,Y,SBrkr,769,0,1775,3,1,Gd,Typ,TA,Attchd,Unf,2,TA,TA,Y,234,72,192,0,0,7,WD,Normal,213000,12.269047444691562,16,16,3.5,1,Fa,1,0,0,0,1,0,0
841,RL,36,15523,IR1,Lvl,CulDSac,Gtl,1Fam,5,6,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,TA,Av,BLQ,460,Unf,0,404,864,GasA,Ex,Y,SBrkr,0,0,864,3,1,TA,Typ,Fa,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,8,WD,Normal,133500,11.801856756822442,37,37,2.0,1,TA,1,0,0,0,1,0,0
842,RL,75,45600,IR2,Bnk,Inside,Gtl,1Fam,6,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,907,907,GasA,TA,Y,SBrkr,1051,0,2358,5,1,TA,Typ,Gd,Detchd,Unf,2,Fa,TA,Y,486,40,0,0,175,9,WD,Normal,240000,12.388394202324129,100,11,3.0,1,TA,1,0,0,0,1,0,0
843,RL,80,9600,Reg,Lvl,FR2,Gtl,1Fam,6,7,Hip,CompShg,Plywood,Plywood,BrkFace,360,Gd,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,528,528,GasA,Ex,Y,SBrkr,761,0,1855,3,1,TA,Typ,TA,Attchd,RFn,2,TA,TA,Y,113,100,0,0,0,8,WD,Normal,187000,12.138863895836725,31,13,2.5,1,Ex,1,0,0,0,1,1,0
844,RM,36,4435,Reg,Lvl,Inside,Gtl,TwnhsE,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,Gd,TA,PConc,Gd,TA,Av,GLQ,659,Unf,0,189,848,GasA,Ex,Y,SBrkr,0,0,848,1,1,Gd,Typ,NoFireplace,Attchd,Fin,2,TA,TA,Y,140,0,0,0,0,11,WD,Normal,131500,11.786762130599957,4,4,2.0,1,TA,1,0,0,0,1,0,0
845,RL,68,3196,Reg,Lvl,Inside,Gtl,TwnhsE,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,40,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1273,1273,GasA,Ex,Y,SBrkr,0,0,1456,2,1,Gd,Typ,TA,Attchd,Fin,2,TA,TA,Y,143,20,0,0,0,5,WD,Normal,215000,12.2783933071098,3,3,2.0,1,Gd,1,0,0,0,1,0,0
846,RL,53,7128,Reg,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,Rec,364,Unf,0,554,918,GasA,Gd,Y,SBrkr,728,0,1646,4,1,TA,Typ,Gd,Detchd,Unf,1,TA,TA,Y,0,0,0,0,126,8,WD,Normal,164000,12.007621706806335,66,57,2.0,1,Ex,1,0,1,0,1,0,0
847,RL,80,12095,IR1,Lvl,Corner,Gtl,1Fam,6,6,Gable,CompShg,MetalSd,HdBoard,BrkFace,115,TA,Gd,CBlock,TA,TA,Gd,Rec,564,Unf,0,563,1127,GasA,TA,Y,SBrkr,0,0,1445,3,1,TA,Typ,Fa,Attchd,RFn,2,TA,TA,Y,180,0,0,0,0,8,WD,Normal,158000,11.970350312009105,45,45,1.5,1,Fa,1,0,1,0,1,0,0
848,RL,102,17920,Reg,Lvl,Inside,Gtl,1Fam,5,4,Hip,CompShg,Wd Sdng,Plywood,None,0,TA,TA,CBlock,TA,TA,Mn,ALQ,306,Rec,1085,372,1763,GasA,TA,Y,SBrkr,0,0,1779,3,1,TA,Typ,Gd,Attchd,Unf,2,TA,TA,Y,0,418,0,0,312,7,WD,Abnorml,170000,12.043553716032399,51,32,2.5,1,Po,1,0,0,0,1,0,0
849,RL,80,6897,IR1,Lvl,Corner,Gtl,1Fam,5,8,Gable,CompShg,HdBoard,HdBoard,None,0,TA,Gd,CBlock,TA,TA,No,ALQ,659,Unf,0,381,1040,GasA,Ex,Y,SBrkr,0,0,1040,3,1,TA,Typ,NoFireplace,Detchd,Unf,1,TA,TA,Y,0,104,0,0,0,4,WD,Normal,127000,11.751942365440728,48,0,2.5,1,Po,1,0,0,0,1,0,0
850,RL,68,10970,IR1,Low,Inside,Mod,1Fam,6,6,Gable,CompShg,Plywood,HdBoard,None,0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,505,LwQ,435,0,940,GasA,TA,Y,SBrkr,0,0,1026,3,1,TA,Typ,NoFireplace,Detchd,Unf,2,TA,Fa,Y,0,0,34,0,0,10,WD,Normal,147000,11.898187865760873,30,30,2.0,1,TA,1,0,1,0,1,0,0
851,RL,65,8125,Reg,Lvl,Inside,Gtl,1Fam,6,5,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,702,702,GasA,Gd,Y,SBrkr,779,0,1481,3,1,TA,Typ,TA,Attchd,Fin,2,TA,TA,Y,0,36,0,0,0,3,WD,Normal,174000,12.066810578196666,15,14,2.5,1,TA,1,0,0,0,1,0,0
852,RL,80,10400,Reg,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,189,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1090,1090,GasA,TA,Y,SBrkr,0,0,1370,3,1,TA,Typ,TA,Attchd,RFn,2,TA,TA,Y,0,0,0,0,0,6,WD,Family,152000,11.931635799828413,33,33,2.0,1,Gd,1,0,1,0,1,0,0
853,RL,80,11029,IR1,Lvl,Corner,Gtl,1Fam,6,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,220,TA,TA,CBlock,TA,TA,Mn,BLQ,619,Unf,0,435,1054,GasA,TA,Y,SBrkr,1142,0,2654,4,1,Gd,Typ,Gd,Attchd,Unf,2,TA,TA,Y,0,65,0,0,222,8,WD,Normal,250000,12.429216196844383,38,22,3.5,1,Gd,1,0,0,0,1,0,1
854,RL,55,7642,Reg,Lvl,Corner,Gtl,1Fam,7,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,912,912,GasA,Gd,Y,SBrkr,514,0,1426,3,1,Gd,Typ,Gd,Detchd,Unf,1,TA,TA,Y,0,240,0,0,0,6,WD,Normal,189950,12.154516158615772,89,9,1.5,1,Ex,1,0,1,0,1,0,0
855,RL,75,11625,Reg,Lvl,Inside,Gtl,2fmCon,5,4,Hip,CompShg,Plywood,HdBoard,None,0,TA,TA,PConc,TA,TA,Mn,BLQ,841,Unf,0,198,1039,GasA,Ex,Y,SBrkr,0,0,1039,3,1,TA,Typ,NoFireplace,Attchd,Unf,2,TA,TA,Y,0,0,0,0,0,4,WD,Normal,131500,11.786762130599957,45,45,2.5,1,Po,1,0,0,0,1,0,0
856,RL,81,9672,Reg,Lvl,Corner,Gtl,1Fam,6,5,Hip,CompShg,HdBoard,Plywood,None,0,TA,TA,PConc,Gd,TA,No,GLQ,338,Unf,0,702,1040,GasA,TA,Y,SBrkr,0,0,1097,3,1,TA,Typ,NoFireplace,Attchd,Unf,2,TA,TA,Y,0,0,0,0,0,5,WD,Normal,152000,11.931635799828413,26,25,2.0,1,Fa,1,0,1,0,1,0,0
857,RL,70,7931,Reg,Lvl,Inside,Gtl,1Fam,5,5,Hip,CompShg,BrkFace,Plywood,None,0,TA,TA,CBlock,TA,TA,No,BLQ,1148,Unf,0,0,1148,GasA,TA,Y,SBrkr,0,0,1148,3,1,TA,Typ,NoFireplace,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,7,WD,Normal,132500,11.794337924408413,50,50,2.0,1,Fa,1,0,1,0,1,0,0
858,FV,72,8640,Reg,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1372,1372,GasA,Ex,Y,SBrkr,0,0,1372,3,1,Gd,Typ,NoFireplace,Attchd,Fin,2,TA,TA,Y,0,140,0,0,0,5,New,Partial,250580,12.431533509799543,1,0,2.0,1,Gd,1,0,0,0,1,0,0
859,RL,68,8750,IR1,Lvl,Inside,Gtl,1Fam,5,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,76,TA,TA,CBlock,TA,TA,No,BLQ,828,Unf,0,174,1002,GasA,TA,Y,SBrkr,0,0,1002,3,1,TA,Typ,NoFireplace,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,8,WD,Normal,148500,11.908340237224891,39,39,2.0,1,Fa,1,0,1,0,1,0,0
860,RL,67,10656,IR1,HLS,Inside,Gtl,1Fam,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,274,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1638,1638,GasA,Ex,Y,SBrkr,0,0,1646,3,1,Gd,Typ,Gd,Attchd,RFn,3,TA,TA,Y,192,80,0,0,0,11,New,Partial,248900,12.424806488355683,1,0,2.0,1,Gd,1,0,0,0,1,0,0
861,RL,85,6970,Reg,Lvl,Corner,Gtl,1Fam,4,5,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,932,Unf,0,108,1040,GasA,TA,Y,SBrkr,0,0,1120,3,1,Fa,Typ,NoFireplace,Attchd,RFn,2,TA,TA,Y,168,0,0,0,0,5,WD,Normal,129000,11.76756768334381,46,46,2.5,1,Po,1,0,0,0,1,1,0
862,RL,80,14762,IR2,Lvl,Corner,Gtl,1Fam,5,6,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,Slab,NoBasement,NoBasement,NoBasement,NoBasement,0,NoBasement,0,0,0,GasA,Gd,Y,SBrkr,720,53,2320,2,1,TA,Typ,TA,Attchd,Unf,2,TA,TA,other,120,144,0,0,0,5,WD,Normal,169000,12.037653993905211,58,56,2.0,1,TA,1,0,0,0,1,1,0
863,RL,80,9938,Reg,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,246,Gd,TA,PConc,Gd,TA,No,GLQ,750,Unf,0,300,1050,GasA,Ex,Y,SBrkr,887,0,1949,3,1,Gd,Typ,TA,Attchd,Fin,2,TA,TA,Y,156,90,0,0,0,6,WD,Normal,236000,12.371587084007746,17,16,3.5,1,Fa,1,0,1,0,1,0,0
864,RL,60,6600,Reg,Lvl,Inside,Gtl,1Fam,5,5,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,894,894,GasA,Gd,N,SBrkr,0,0,894,2,1,TA,Typ,NoFireplace,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,8,WD,Normal,109500,11.603679828238693,47,47,1.0,1,Fa,1,0,0,0,1,0,1
865,RL,70,8750,Reg,Lvl,Inside,Gtl,1Fam,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,116,TA,TA,PConc,Gd,TA,No,GLQ,505,Unf,0,299,804,GasA,Ex,Y,SBrkr,878,0,1682,3,1,Gd,Typ,NoFireplace,Attchd,RFn,2,TA,TA,Y,0,77,0,0,0,6,WD,Normal,200500,12.20856952572876,12,12,2.5,1,TA,1,0,0,0,1,0,0
866,RL,74,8892,Reg,Lvl,Corner,Gtl,1Fam,5,7,Gable,CompShg,WdShing,Wd Shng,None,0,Gd,TA,Stone,TA,TA,Av,Unf,0,Unf,0,105,105,GasA,Gd,Y,SBrkr,0,0,910,3,1,Gd,Typ,NoFireplace,Attchd,Unf,2,TA,TA,Y,196,0,150,0,0,10,WD,Normal,116000,11.661345470088502,55,12,1.0,1,Fa,1,0,1,0,1,0,0
867,RL,60,12144,Reg,Lvl,Inside,Gtl,1Fam,5,7,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,CBlock,TA,TA,No,Rec,375,Unf,0,457,832,GasA,Gd,Y,SBrkr,0,232,1268,3,1,TA,Typ,Gd,Attchd,Unf,1,TA,TA,Y,0,28,0,0,0,9,WD,Normal,133000,11.79810440720389,60,59,1.0,1,Fa,1,0,0,0,1,0,0
868,RM,52,5720,Reg,Lvl,Inside,Gtl,1Fam,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,676,676,GasA,Ex,Y,SBrkr,455,0,1131,3,1,TA,Typ,NoFireplace,Detchd,Unf,1,TA,TA,Y,26,0,0,0,0,8,WD,Abnorml,66500,11.104957226643945,68,59,1.5,1,TA,1,0,0,0,1,1,0
869,FV,75,9000,Reg,Lvl,Inside,Gtl,1Fam,8,5,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,64,Unf,0,1120,1184,GasA,Ex,Y,SBrkr,1426,0,2610,4,1,Ex,Typ,Gd,BuiltIn,Fin,2,TA,TA,Y,208,364,0,0,0,8,New,Partial,303477,12.623061104072981,0,0,2.5,1,Gd,1,0,0,0,1,0,0
870,RL,94,25286,Reg,HLS,Inside,Mod,1Fam,4,5,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,PConc,TA,TA,Gd,ALQ,633,Unf,0,431,1064,GasA,Gd,Y,SBrkr,0,0,1040,3,1,TA,Typ,NoFireplace,Attchd,Unf,2,TA,TA,Y,0,0,0,0,0,1,WD,Normal,132250,11.792449349720545,44,44,2.0,1,Po,1,0,0,0,1,0,0
871,RL,74,8834,Reg,Lvl,Inside,Gtl,1Fam,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,216,Gd,TA,PConc,Ex,TA,No,GLQ,1170,Unf,0,292,1462,GasA,Ex,Y,SBrkr,762,0,2224,4,1,Ex,Typ,Gd,Attchd,Fin,3,TA,TA,Y,184,0,0,0,0,6,WD,Normal,350000,12.765688433465597,5,4,3.5,1,Ex,1,0,0,0,1,0,0
872,RL,88,11782,IR1,Lvl,Inside,Gtl,1Fam,5,7,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,899,Unf,0,210,1109,GasA,TA,Y,SBrkr,0,0,1155,3,1,Gd,Min2,NoFireplace,Detchd,Unf,2,TA,TA,Y,192,0,0,0,0,6,WD,Normal,148000,11.904967552746252,49,15,2.0,1,Po,1,0,1,0,1,0,0
873,RL,50,7000,IR1,Lvl,CulDSac,Gtl,1Fam,5,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,90,Gd,Gd,CBlock,TA,TA,No,ALQ,646,Unf,0,218,864,GasA,Ex,Y,SBrkr,0,0,864,3,1,TA,Typ,NoFireplace,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,7,WD,Normal,136500,11.824079893607152,31,4,2.0,1,TA,1,0,1,0,1,0,0
874,RL,60,7024,Reg,Lvl,Inside,Gtl,1Fam,5,5,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Ex,Gd,No,ALQ,980,Unf,0,110,1090,GasA,Gd,Y,SBrkr,0,0,1090,2,1,TA,Typ,NoFireplace,Attchd,Fin,2,TA,TA,Y,0,49,0,0,0,6,WD,Normal,157000,11.964001084330445,2,1,2.5,1,Po,1,0,0,0,1,0,0
875,RL,44,13758,IR1,Lvl,CulDSac,Gtl,1Fam,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,117,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,902,Unf,0,254,1156,GasA,Ex,Y,SBrkr,530,0,1717,3,1,Gd,Typ,TA,Attchd,RFn,2,TA,TA,Y,168,36,0,0,0,4,WD,Normal,187500,12.141534124392603,17,16,2.5,1,Gd,1,0,0,0,1,0,0
876,RL,80,9636,IR1,Lvl,Corner,Gtl,1Fam,6,5,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,808,808,GasA,Gd,Y,SBrkr,785,0,1593,3,1,TA,Typ,TA,BuiltIn,RFn,2,TA,TA,Y,342,40,0,0,0,12,WD,Normal,178000,12.089538829274222,17,16,2.5,1,TA,1,0,1,0,1,0,0
877,RL,60,6204,Reg,Bnk,Inside,Gtl,1Fam,4,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,PConc,TA,Fa,No,Unf,0,Unf,0,795,795,GasA,TA,N,SBrkr,795,481,2230,5,1,TA,Typ,NoFireplace,Detchd,Unf,1,TA,Gd,Y,0,188,0,0,0,3,WD,Normal,118500,11.682668239557323,94,56,2.0,1,Fa,1,0,0,0,1,0,0
878,RL,65,7150,Reg,Lvl,Inside,Gtl,1Fam,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,60,TA,TA,CBlock,TA,TA,No,BLQ,432,Unf,0,460,892,GasA,TA,Y,SBrkr,0,0,892,3,1,TA,Typ,NoFireplace,Attchd,RFn,1,TA,TA,Y,0,0,0,0,0,7,WD,Normal,100000,11.512925464970229,42,42,1.0,1,Fa,1,0,1,0,1,0,0
879,FV,50,5119,IR1,Lvl,CulDSac,Gtl,TwnhsE,9,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,60,Gd,TA,PConc,Ex,TA,Av,GLQ,1238,Unf,0,460,1698,GasA,Ex,Y,SBrkr,0,0,1709,2,1,Gd,Typ,TA,Attchd,Fin,2,TA,TA,Y,97,65,0,0,0,1,CWD,Abnorml,328900,12.703509032177148,9,8,3.0,1,Gd,1,0,0,0,1,0,0
880,RL,70,8393,Reg,Lvl,Corner,Gtl,Duplex,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,122,TA,TA,CBlock,TA,TA,No,LwQ,528,Unf,0,1098,1626,GasA,Ex,Y,SBrkr,0,0,1712,4,2,TA,Typ,NoFireplace,Attchd,Fin,2,TA,TA,Y,272,54,0,0,0,6,WD,Family,145000,11.884489021402711,47,1,2.0,1,Fa,1,0,0,0,1,0,0
881,RL,59,16466,IR1,Lvl,Inside,Gtl,1Fam,5,7,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,PConc,TA,TA,No,Unf,0,Unf,0,816,816,GasA,TA,Y,SBrkr,521,0,1393,3,1,TA,Typ,NoFireplace,Attchd,Unf,1,TA,TA,Y,121,0,0,0,265,4,WD,Normal,135500,11.816726919301892,53,53,1.5,1,Po,1,0,0,0,1,0,0
882,RL,95,15865,IR1,Lvl,Inside,Mod,1Fam,8,6,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0,Gd,Gd,PConc,TA,Gd,Gd,ALQ,351,Rec,823,1043,2217,GasA,Ex,Y,SBrkr,0,0,2217,4,1,Gd,Typ,TA,Attchd,Unf,2,TA,TA,Y,81,207,0,0,224,10,WD,Normal,268000,12.498742259492994,37,37,3.0,1,Fa,1,0,0,0,1,0,0
883,RL,128,12160,Reg,Lvl,Inside,Gtl,1Fam,6,4,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90,TA,TA,CBlock,TA,TA,No,BLQ,1024,Unf,0,481,1505,GasA,Ex,Y,SBrkr,0,0,1505,2,1,TA,Typ,TA,Attchd,RFn,2,TA,TA,Y,0,0,0,162,0,2,WD,Normal,149500,11.915051671812877,56,56,2.0,1,Fa,1,0,0,0,1,1,0
884,RL,60,8064,Reg,Lvl,Corner,Gtl,1Fam,5,7,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,Mn,Unf,0,Unf,0,672,672,GasA,Ex,Y,SBrkr,252,0,924,3,1,TA,Typ,Po,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,7,WD,Normal,122900,11.719126295554126,58,1,1.0,1,Fa,1,0,1,0,1,1,0
885,RL,70,11184,Reg,Lvl,Inside,Gtl,1Fam,6,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,92,TA,TA,CBlock,TA,TA,No,LwQ,226,Rec,500,192,918,GasA,Gd,Y,SBrkr,765,0,1683,3,1,TA,Typ,TA,Attchd,RFn,2,TA,TA,Y,243,0,0,0,0,7,WD,Normal,172500,12.058152515453552,31,31,2.5,1,Po,1,0,0,0,1,0,0
886,RL,70,8414,Reg,Lvl,Inside,Gtl,1Fam,6,8,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,GLQ,663,Unf,0,396,1059,GasA,TA,Y,SBrkr,0,0,1068,3,1,TA,Typ,NoFireplace,Attchd,RFn,1,TA,TA,Y,192,0,0,0,0,2,WD,Normal,154500,11.947949375319936,43,3,1.5,1,Po,1,0,1,0,1,0,0
887,RL,68,13284,Reg,Lvl,Inside,Gtl,1Fam,5,5,Gable,CompShg,Wd Sdng,Plywood,None,0,TA,TA,PConc,Gd,TA,Mn,BLQ,1064,Unf,0,319,1383,GasA,TA,Y,SBrkr,0,0,1383,3,1,TA,Typ,Gd,Attchd,Unf,1,TA,TA,Y,511,116,0,0,0,6,WD,Normal,165000,12.013700752882718,54,54,2.0,1,Po,1,0,1,0,1,0,1
888,RL,64,7018,Reg,Bnk,Inside,Gtl,Duplex,5,5,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,Slab,NoBasement,NoBasement,NoBasement,NoBasement,0,NoBasement,0,0,0,GasA,TA,Y,SBrkr,0,0,1535,4,2,TA,Typ,NoFireplace,Attchd,Unf,2,TA,TA,Y,0,0,0,0,0,6,WD,Alloca,118858,11.685684782260491,30,30,2.0,1,Fa,1,0,0,0,1,0,0
889,RL,71,7056,Reg,Lvl,Inside,Gtl,1Fam,6,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,415,TA,TA,CBlock,TA,TA,No,BLQ,400,Unf,0,380,780,GasA,TA,Y,SBrkr,813,0,1796,4,1,TA,Typ,TA,Attchd,RFn,2,TA,TA,Y,0,50,0,0,0,10,WD,Normal,140000,11.84939770159144,45,45,2.5,1,Fa,1,0,0,0,1,0,0
890,RM,50,8765,Reg,Lvl,Inside,Gtl,1Fam,4,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,ALQ,285,Unf,0,666,951,GasA,Ex,N,SBrkr,0,0,951,2,1,TA,Typ,NoFireplace,Detchd,Unf,1,TA,TA,Y,0,28,0,0,0,4,WD,Abnorml,106500,11.575900264131617,70,56,1.0,1,Po,1,1,0,0,1,0,0
891,RL,64,7018,Reg,Lvl,Inside,Gtl,Duplex,5,5,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,Slab,NoBasement,NoBasement,NoBasement,NoBasement,0,NoBasement,0,0,0,GasA,TA,Y,SBrkr,1120,0,2240,6,2,TA,Typ,NoFireplace,Detchd,Unf,2,TA,TA,Y,154,0,0,0,0,6,WD,Alloca,142953,11.870271183889114,30,30,2.0,1,Fa,1,0,0,0,1,1,0
892,RL,100,12919,IR1,Lvl,Inside,Gtl,1Fam,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,760,Ex,TA,PConc,Ex,TA,Gd,GLQ,2188,Unf,0,142,2330,GasA,Ex,Y,SBrkr,0,0,2364,2,1,Ex,Typ,Gd,Attchd,Fin,3,TA,TA,Y,0,67,0,0,0,3,New,Partial,611657,13.323926946863102,1,0,3.5,1,Ex,1,0,0,0,1,0,0
893,RL,65,6993,Reg,Lvl,Inside,Gtl,1Fam,5,7,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,TA,No,BLQ,465,Unf,0,447,912,GasA,TA,Y,SBrkr,0,0,1236,3,1,TA,Typ,TA,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,6,WD,Normal,135000,11.813030057420567,45,12,1.0,1,Po,1,0,0,0,1,1,0
894,RL,68,7340,IR1,Lvl,Inside,Gtl,1Fam,4,6,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,ALQ,322,Unf,0,536,858,GasA,TA,Y,SBrkr,0,0,858,2,1,TA,Typ,NoFireplace,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,6,WD,Normal,110000,11.608235644774552,36,36,1.0,1,Fa,1,0,0,0,1,0,0
895,RL,64,8712,IR1,Lvl,Inside,Gtl,1Fam,5,7,Hip,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,Mn,BLQ,860,Unf,0,132,992,GasA,TA,Y,SBrkr,0,0,1306,2,1,TA,Typ,NoFireplace,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,5,WD,Normal,153000,11.938193200374572,52,9,2.0,1,Fa,1,0,0,0,1,0,0
896,RL,63,7875,Reg,Lvl,Inside,Gtl,1Fam,7,5,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,783,783,GasA,Ex,Y,SBrkr,702,0,1509,3,1,Gd,Typ,Gd,Attchd,Fin,2,TA,TA,Y,0,75,0,0,0,7,WD,Normal,180000,12.100712129872347,3,3,2.5,1,TA,1,0,0,0,1,0,0
897,RL,50,14859,IR1,HLS,CulDSac,Gtl,1Fam,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,27,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1670,1670,GasA,Ex,Y,SBrkr,0,0,1670,3,1,Gd,Typ,Gd,Attchd,RFn,3,TA,TA,Y,144,60,0,0,0,8,New,Partial,240000,12.388394202324129,0,0,2.0,1,TA,1,0,0,0,1,0,0
898,RL,68,6173,IR1,Lvl,Inside,Gtl,1Fam,5,6,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75,TA,TA,CBlock,TA,TA,No,GLQ,599,Unf,0,277,876,GasA,TA,Y,SBrkr,0,0,902,3,1,TA,Typ,NoFireplace,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,8,WD,Normal,125500,11.740061037553975,40,40,1.0,1,Po,1,0,1,0,1,0,0
